Title,releaseYear,desc1,Meta_score,duration,rating,image,vote,rated
5601. Please Don't Destroy: The Treasure of Foggy Mountain,2023.0,"When three friends who live together realize that they don't like their life trajectory, they set off to find a gold treasure that is rumored to be buried in the nearby mountain.",49.0,1h 32m,6.1,"https://m.media-amazon.com/images/M/MV5BODY0NDE2NTAtNWQ0Zi00NWRmLTljZjktM2JkZmRjMWNlMmEyXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX140_CR0,0,140,207_.jpg",8500.0,R
5602. In Her Shoes,2005.0,"Strait-laced Rose breaks off relations with her party girl sister, Maggie, over an indiscretion involving Rose's boyfriend. The chilly atmosphere is broken with the arrival of Ella, the grandmother neither sister knew existed.",60.0,2h 10m,6.5,"https://m.media-amazon.com/images/M/MV5BN2Q4Y2M2YzEtZGFmMi00Mjk5LWJhMGQtNTFhZDZjMWMzYjE2XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UY207_CR2,0,140,207_.jpg",66000.0,PG-13
5603. Child's Play 3,1991.0,"Chucky returns for revenge against Andy, the young boy who defeated him, and now a teenager living in a military academy.",27.0,1h 30m,5.2,"https://m.media-amazon.com/images/M/MV5BNjZhYTliNjEtMjJjOC00ZDA0LTgxZGUtYzdkZDAzNTBjZDA4XkEyXkFqcGc@._V1_QL75_UY207_CR14,0,140,207_.jpg",47000.0,R
5604. The Only Living Boy in New York,2017.0,"Adrift in New York City, a recent college graduate's life is upended by his father's mistress.",33.0,1h 29m,6.4,"https://m.media-amazon.com/images/M/MV5BODEzODA5NjU2NF5BMl5BanBnXkFtZTgwODkwNzA5MjI@._V1_QL75_UX140_CR0,0,140,207_.jpg",18000.0,R
5605. Dead & Buried,1981.0,Sheriff Dan Gillis investigates eerie deaths in a sleepy coastal town.,71.0,1h 34m,6.5,"https://m.media-amazon.com/images/M/MV5BZWY5MGU3ODMtYzUxNi00ZDYxLWEzYjQtMWFjYTg4MDZmZmQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,1,140,207_.jpg",15000.0,R
5606. V/H/S/85,2023.0,"Unveiled through a made-for-TV documentary, five tales of found footage horror emerge to take viewers on a terrifying journey into the grim underbelly of the 1980s.",53.0,1h 50m,5.6,"https://m.media-amazon.com/images/M/MV5BOGZhOTljNmQtNDVjOC00YTFiLWI4Y2ItMGM2ZWFkM2IyNWFmXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",7500.0,TV-MA
5607. Carnal Knowledge,1971.0,Chronicling the lifelong sexual development of two men who meet and become friends in college.,77.0,1h 38m,6.9,"https://m.media-amazon.com/images/M/MV5BNDEwNWZkMmEtZjQ2Ni00YjU2LWIxZmYtOTc1N2Y0NjdjZTc3XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",15000.0,R
5608. Airport 1975,1974.0,"A 747 in flight collides with a small plane, and is rendered pilotless. Somehow the control tower must get a pilot aboard so the jet can land.",50.0,1h 47m,5.7,"https://m.media-amazon.com/images/M/MV5BNDQ1ZjRiOGMtNjc0MS00YzhjLWI5ZDAtYjM1ZTM1ODU2NjE4XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX140_CR0,3,140,207_.jpg",12000.0,PG
5609. Hair,1979.0,"Claude Bukowski leaves the family ranch in Oklahoma for New York where he is rapidly embraced into the hippie group of youngsters led by Berger, yet he's already been drafted. He soon falls in love with Sheila Franklin, a rich girl but still a rebel inside.",68.0,2h 1m,7.5,"https://m.media-amazon.com/images/M/MV5BODUzNjUzNzIzM15BMl5BanBnXkFtZTcwMjc4MjkzNA@@._V1_QL75_UX140_CR0,1,140,207_.jpg",41000.0,PG
5610. The Master and Margarita,2023.0,"A writer's novel is banned and play canceled. He then conceives a satirical novel where a devil-like character metaphorically revenges those responsible. Knowing it cannot be published, his muse Margarita pushes him to write it anyway.",0.0,2h 37m,7.2,"https://m.media-amazon.com/images/M/MV5BZDIyMmViZjItYjY3MC00YzU4LTgzMGYtNmQ1MjE0MGQ2Njg0XkEyXkFqcGdeQXVyNjU2OTM3NQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",3300.0,Not Rated
5611. The Station Agent,2003.0,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",81.0,1h 29m,7.6,"https://m.media-amazon.com/images/M/MV5BMTUzNDgyMzg3Ml5BMl5BanBnXkFtZTcwMzIxNTAwMQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",74000.0,R
5612. Cursed,2005.0,"A werewolf loose in Los Angeles changes the lives of three young adults who, after being mauled by the beast, learn they must kill it in order to avoid becoming werewolves themselves.",31.0,1h 37m,5.1,"https://m.media-amazon.com/images/M/MV5BZDM5YjlhNzgtMjNhNS00NmFiLTgzZmQtOWZiMTgwMzg0Yzk5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,0,140,207_.jpg",35000.0,PG-13
5613. The Possession,2012.0,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",45.0,1h 32m,5.9,"https://m.media-amazon.com/images/M/MV5BMTc0NTcxMDU0MV5BMl5BanBnXkFtZTcwNTgwMzExOA@@._V1_QL75_UX140_CR0,0,140,207_.jpg",64000.0,PG-13
5614. Screwballs,1983.0,Frolicking youth comedy about zany high school students set in the 1960s.,34.0,1h 20m,4.6,"https://m.media-amazon.com/images/M/MV5BNTZiZWEzMGItOTYzZS00YmY1LTkwNDQtMjNkNzZhYWUwMzFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,1,140,207_.jpg",3800.0,R
5615. The Wonderful Story of Henry Sugar and Three More,2024.0,Four tales unfold in writer-director Wes Anderson's anthology of short films adapted from Roald Dahl's beloved stories.,0.0,1h 28m,7.1,"https://m.media-amazon.com/images/M/MV5BMDUwZjdlZjAtNzVhYi00NTBkLTg3MWYtNzM1MDYwZDMzOWEzXkEyXkFqcGdeQXVyMjYzNTk1NTE@._V1_QL75_UY207_CR4,0,140,207_.jpg",3500.0,TV-PG
5616. The Cheerleaders,1973.0,A group of cheerleaders from the local high school decide to show their school spirit for their football team by sleeping with the opponents the night before the game so that they can be so worn out the opposition won't be able to play.,0.0,1h 24m,5.4,"https://m.media-amazon.com/images/M/MV5BNmRjMDYxYmEtZmI3Yy00ZTljLWJiYTMtNDRjODgxNjhhNzk4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX140_CR0,2,140,207_.jpg",1500.0,R
5617. My Son,2021.0,Edmond Murray searches for answers deep in the Highlands after receiving a frantic call from his ex-wife that their seven-year-old son went missing from a campsite.,0.0,1h 35m,6.0,"https://m.media-amazon.com/images/M/MV5BMzJhNWQxYTYtM2RlZC00MGE4LTkwN2EtNWE2ZGYyMGEyNTEyXkEyXkFqcGdeQXVyMjk3Mzk2MTA@._V1_QL75_UY207_CR8,0,140,207_.jpg",17000.0,R
"5618. Hello, Dolly!",1969.0,"Matchmaker Dolly Levi travels to Yonkers to find a partner for ""half-a-millionaire"" Horace Vandergelder, convincing his niece, his niece's intended, and his two clerks to travel to New York City along the way.",51.0,2h 26m,7.0,"https://m.media-amazon.com/images/M/MV5BODJmZmFiNzQtMDJiYS00ZTgzLTljZGMtNjEzNzM4NmEyYjNiXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX140_CR0,3,140,207_.jpg",17000.0,G
5619. Popstar: Never Stop Never Stopping,2016.0,"When it becomes clear that his solo album is a failure, a former boy band member does everything in his power to maintain his celebrity status.",68.0,1h 27m,6.7,"https://m.media-amazon.com/images/M/MV5BMjMxMzk2ODI4N15BMl5BanBnXkFtZTgwNzgzNzQ5ODE@._V1_QL75_UX140_CR0,7,140,207_.jpg",69000.0,R
5620. Halloween 4: The Return of Michael Myers,1988.0,"Ten years after his original massacre, the invalid Michael Myers awakens on Halloween Eve and returns to Haddonfield to kill his seven-year-old niece. Can Dr. Loomis stop him?",34.0,1h 28m,5.8,"https://m.media-amazon.com/images/M/MV5BYWNiNjBhZjAtMzVkNi00MTJiLWI0NGQtODE2NmIyNmU2OTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,5,140,207_.jpg",59000.0,R
5621. The Fantastic Four,1994.0,"When dosed with cosmic rays, four intrepid explorers are given incredible powers.",0.0,1h 30m,3.8,"https://m.media-amazon.com/images/M/MV5BZmQ0ZjljOWItZDA1Yy00ZjUyLThhYzEtNWFhZmM3YTA0ODVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,0,140,207_.jpg",7800.0,PG
5623. Thelma,2017.0,A confused religious girl tries to deny her feelings for a female friend who's in love with her. This causes her suppressed subconsciously-controlled psychokinetic powers to reemerge with devastating results.,74.0,1h 56m,7.0,"https://m.media-amazon.com/images/M/MV5BYzllNGU5NWUtM2Q0ZC00ZWUwLTk1YzItNDcxYWRmMWM4YzIzXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_QL75_UX140_CR0,1,140,207_.jpg",37000.0,Not Rated
5624. Enemy Mine,1985.0,"During a long space war, the lives of two wounded enemies become dependent on their ability to forgive and to trust.",59.0,1h 48m,6.8,"https://m.media-amazon.com/images/M/MV5BZjRhMDI3YTEtZjNhNC00OGQwLWE1M2EtODVkNmIxZWQwYjIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,3,140,207_.jpg",52000.0,PG-13
5625. Leap Year,2010.0,"Laura's personal life consists of one affair after another. She meets Arturo and the pair enter into an intense, violent sexual relationship. As days go by, Laura crosses out the days on a calendar, revealing her secret past to her lover.",71.0,1h 34m,5.8,"https://m.media-amazon.com/images/M/MV5BMTQ1NTY4MjI0OV5BMl5BanBnXkFtZTcwOTIzNTEzNQ@@._V1_QL75_UX140_CR0,1,140,207_.jpg",2800.0,Unrated
5626. Wicked City,1987.0,"While protecting a signatory to a peace treaty between their peoples, a male human and a female demon discover that their mutual attraction may be the key to unifying their worlds.",0.0,1h 22m,6.7,"https://m.media-amazon.com/images/M/MV5BNzZiMWMzMDYtZDM2My00Njk5LTg1MzItNTE4ZTIxMjIwNzU1XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_QL75_UX140_CR0,1,140,207_.jpg",10000.0,Not Rated
5627. Spring,2014.0,"A young man in a personal tailspin flees from US to Italy, where he sparks up a romance with a woman harboring a dark, primordial secret.",70.0,1h 49m,6.7,"https://m.media-amazon.com/images/M/MV5BMjMwNzM2OTk3OF5BMl5BanBnXkFtZTgwNjExOTU0NDE@._V1_QL75_UY207_CR0,0,140,207_.jpg",32000.0,Not Rated
5628. Tammy and the T-Rex,1994.0,"An evil scientist implants the brain of murdered high-school student Michael into a Tyrannosaurus. He escapes, wreaks vengeance on his high-school tormentors, and reunites with his sweetheart Tammy.",0.0,1h 22m,5.3,"https://m.media-amazon.com/images/M/MV5BNjczNmY0MDEtMzBiMi00NDRhLWE1OTQtYzRlN2UxOTNlYWUwXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_QL75_UY207_CR0,0,140,207_.jpg",5900.0,PG-13
5629. The Woman in Red,1984.0,"On his way to work, Teddy spots Charlotte, an incredibly beautiful Woman in Red. He really wants to meet her, but what would his wife say?",55.0,1h 27m,5.9,"https://m.media-amazon.com/images/M/MV5BYjI5YzczYzAtZTY5Yy00YjMyLTkwNzgtNjY5ZTkwYjdjNjhlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX140_CR0,4,140,207_.jpg",18000.0,PG-13
5630. A Chorus Line,1985.0,Hopefuls try out before a demanding director for a part in a new musical.,46.0,1h 58m,6.2,"https://m.media-amazon.com/images/M/MV5BNGU4NzI1YzQtNTljMS00ZWNhLWEzNTAtNWNjOGIxNjM2NzczXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX140_CR0,3,140,207_.jpg",12000.0,PG-13
5631. Maladolescenza,1977.0,A teen boy grows from playing and fighting with his German-shepherd dog to playing kid--then adult--games with two equally young girls in a dream-like forest which eventually turns eerie and somber.,0.0,1h 34m,5.6,"https://m.media-amazon.com/images/M/MV5BM2UwOWU5MDMtZjJlOS00NWRmLTk0NTctZjU1YTNlYTcxYzJjXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",2500.0,TV-MA
5632. City Lights,1931.0,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",99.0,1h 27m,8.5,"https://m.media-amazon.com/images/M/MV5BM2U4NjgzODUtODkyOC00YTE2LTlhNTItYzFlYmM1NTEzZDA2XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",199000.0,G
5633. Sinbad: Legend of the Seven Seas,2003.0,The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.,48.0,1h 26m,6.7,"https://m.media-amazon.com/images/M/MV5BMTIyMzE1ODI3NF5BMl5BanBnXkFtZTYwMDE3NDc2._V1_QL75_UY207_CR0,0,140,207_.jpg",60000.0,PG
5634. The Falling,2014.0,"It's 1969 at a strict English girls' school where charismatic Abbie and intense and troubled Lydia are best friends. After a tragedy occurs at the school, a mysterious fainting epidemic breaks out threatening the stability of all involved.",71.0,1h 42m,5.3,"https://m.media-amazon.com/images/M/MV5BM2QzNGM3ZmItY2ZiZi00MGQ2LTk3MWItZWE1NjA4ZjM1OWE0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX140_CR0,0,140,207_.jpg",8100.0,Not Rated
5635. Pathaan,2023.0,"An Indian agent races against a doomsday clock as a ruthless mercenary, with a bitter vendetta, mounts an apocalyptic attack against the country.",47.0,2h 26m,5.8,"https://m.media-amazon.com/images/M/MV5BYTgzNjBjYTctOGJiZi00MTliLTk0YzYtNDJmYTQyMDdkMjQ5XkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_QL75_UY207_CR8,0,140,207_.jpg",158000.0,Not Rated
5636. Crew,2024.0,Follows three hard-working women as their destinies lead to some unwarranted situations and they end up caught in a web of lies.,0.0,1h 58m,5.9,"https://m.media-amazon.com/images/M/MV5BMGNhNTYwNjMtYjFkOC00MWQzLTgyNTMtMmIxNWU2MWUyMDQ5XkEyXkFqcGdeQXVyMTUzNTgzNzM0._V1_QL75_UY207_CR13,0,140,207_.jpg",36000.0,Not Rated
5637. Bloomington,2010.0,A coming-of-age drama about a former child actress attending college in search of independence and who ends up becoming romantically involved with a female professor.,0.0,1h 23m,5.8,"https://m.media-amazon.com/images/M/MV5BMzk2NzMyNTc4Nl5BMl5BanBnXkFtZTcwMzkxNDYxMw@@._V1_QL75_UX140_CR0,4,140,207_.jpg",6100.0,Not Rated
"5638. Legally Blonde 2: Red, White & Blonde",2003.0,"Elle Woods heads to Washington, D.C. to join the staff of a Representative in order to pass a bill to ban animal testing.",47.0,1h 35m,4.8,"https://m.media-amazon.com/images/M/MV5BMTkwNzExMjk0MF5BMl5BanBnXkFtZTcwOTUzNDcyMw@@._V1_QL75_UX140_CR0,0,140,207_.jpg",74000.0,PG-13
5639. Revolver,2024.0,"An ex-police officer embarks on a single-minded goal upon leaving jail, after serving a sentence for crimes committed under dubious circumstances.",0.0,1h 54m,5.3,"https://m.media-amazon.com/images/M/MV5BZWQyOWNjZTMtZGRlNi00YWZhLWI1NzgtYTg3OWY5YjFhODlkXkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_QL75_UY207_CR6,0,140,207_.jpg",0.0,Not Rated
5640. Doc Hollywood,1991.0,A young doctor on his way across the country to a job interview crashes his car in a small town and is sentenced to work for several days at the town hospital.,56.0,1h 44m,6.3,"https://m.media-amazon.com/images/M/MV5BNTcwMjZlZTgtM2VlMC00MDZkLWIzODQtMDRhZjE0N2QzMTgwXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_QL75_UX140_CR0,1,140,207_.jpg",41000.0,PG-13
5641. Be Cool,2005.0,"Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music executive on the way.",37.0,1h 58m,5.6,"https://m.media-amazon.com/images/M/MV5BMTUxNDc4MzAyNV5BMl5BanBnXkFtZTYwMzQ1NDc2._V1_QL75_UX140_CR0,0,140,207_.jpg",73000.0,PG-13
5642. #Alive,2020.0,"The rapid spread of an unknown infection has left an entire city in ungovernable chaos, but one survivor remains alive in isolation. It is his story.",0.0,1h 38m,6.3,"https://m.media-amazon.com/images/M/MV5BYmJlOGY2NDUtMWYwZC00OTM0LWFkNGUtOTE5M2M4MGZmNDc1XkEyXkFqcGdeQXVyNDk3NDAzODE@._V1_QL75_UY207_CR2,0,140,207_.jpg",49000.0,TV-MA
5643. Better Watch Out,2016.0,"On a quiet suburban street, a babysitter must defend a twelve-year-old boy from intruders, only to discover it's far from a normal home invasion.",67.0,1h 29m,6.5,"https://m.media-amazon.com/images/M/MV5BNGY4M2RhNjgtZjk1YS00MzVkLWIyMzAtMWM1ZDI1M2Q3ZWQ4XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",47000.0,R
5644. Dark Star,1974.0,"In the far reaches of space, a small crew, 20 years into their solitary mission, find things beginning to go hilariously wrong.",66.0,1h 23m,6.2,"https://m.media-amazon.com/images/M/MV5BNGMzN2E5MzUtMmY0OC00OTU5LTg2NzMtN2JkOTQwZmM5NjZmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX140_CR0,2,140,207_.jpg",28000.0,G
5645. El Mariachi,1992.0,A traveling mariachi is mistaken for a murderous criminal and must hide from a gang bent on killing him.,73.0,1h 21m,6.8,"https://m.media-amazon.com/images/M/MV5BNjMwNzA1NmQtYjUyYS00MTNlLWJiNDktODM3YTFlZDA0ZWUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,1,140,207_.jpg",72000.0,R
5646. Kensuke's Kingdom,2023.0,"Young Michael, shipwrecked on a remote island, must adapt to life alone. Over time, he feels another presence, learning that this world is home to both unimaginable danger and beauty. A gripping animated adaptation of a beloved novel.",68.0,1h 25m,7.3,"https://m.media-amazon.com/images/M/MV5BZGJiYjY4OTMtYzE2My00NzAzLWI3ZTctN2NlMDFkOWEyMmJmXkEyXkFqcGdeQXVyMzY3MzcyNTE@._V1_QL75_UY207_CR0,0,140,207_.jpg",0.0,Not Rated
5647. Maid Droid,2023.0,"To get over his ex, Harrison hires Mako, a beautiful android maid whose past memories resurface, leading her to act out in violent ways.",0.0,1h 31m,3.8,"https://m.media-amazon.com/images/M/MV5BN2YwOTZiZTItNjRlMy00ZDlhLTliMWEtZDcyODFjNmVkMTNiXkEyXkFqcGdeQXVyMzM1MDM3MDA@._V1_QL75_UY207_CR1,0,140,207_.jpg",0.0,Not Rated
5648. Elizabeth: The Golden Age,2007.0,"A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.",45.0,1h 54m,6.8,"https://m.media-amazon.com/images/M/MV5BMTgzODIwNzcyMF5BMl5BanBnXkFtZTcwMTg0MTQ1MQ@@._V1_QL75_UY207_CR3,0,140,207_.jpg",76000.0,PG-13
5649. The Great Lillian Hall,2024.0,"Lillian Hall, a Broadway actress, has never missed a performance throughout her long, illustrious career. Yet in the rehearsals her confidence is challenged. People and events conspire to take away her ability to do what she loves most.",78.0,1h 50m,7.5,"https://m.media-amazon.com/images/M/MV5BMDIzMWI0MDUtYjVhZi00OWMyLWE5ZmEtYWMyMWVlNjcyYjZkXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",1400.0,TV-14
5650. Flesh+Blood,1985.0,"In medieval Europe, a young girl from a noble family is obsessed with her captors - commoners.",56.0,2h 6m,6.7,"https://m.media-amazon.com/images/M/MV5BMTU3NTQ1OTA4NF5BMl5BanBnXkFtZTcwNTM4NjczNA@@._V1_QL75_UX140_CR0,4,140,207_.jpg",20000.0,R
5651. My Life,1993.0,A terminally ill man prepares for his death.,0.0,1h 57m,6.8,"https://m.media-amazon.com/images/M/MV5BOTIzOTgyNjMtY2M2NC00ODFiLWFhNDAtNzUzMGJkZGQxODg3XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_QL75_UX140_CR0,0,140,207_.jpg",12000.0,PG-13
5652. Out of the Blue,2022.0,"Connor, a man whose dull life is transformed into a thrilling fantasy world thanks to the seductive Marilyn.",39.0,1h 44m,4.3,"https://m.media-amazon.com/images/M/MV5BNDYxN2FmMTUtZDMzZS00YjE5LWE2YTAtMGVlYzRmYzBmM2QxXkEyXkFqcGdeQXVyNDA3MDgzOTQ@._V1_QL75_UY207_CR2,0,140,207_.jpg",1600.0,R
5653. Beastly,2011.0,"A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love.",40.0,1h 26m,5.5,"https://m.media-amazon.com/images/M/MV5BMzUzMTcxMTEzNV5BMl5BanBnXkFtZTcwMTcwNjcxNA@@._V1_QL75_UX140_CR0,0,140,207_.jpg",80000.0,PG-13
5654. Luxury Liner,1948.0,A young girl stows away aboard a luxury liner which is full of musical stars--and which her father just happens to be the captain.,0.0,1h 38m,6.4,"https://m.media-amazon.com/images/M/MV5BZDRkZTk3MzUtMTU2YS00ZTQwLTllYWYtOGQ0ZGRiZGU5OGUzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX140_CR0,1,140,207_.jpg",0.0,Approved
5655. Tarzan the Ape Man,1981.0,"While on an African expedition with her father, Jane Parker meets Tarzan, and the two become fascinated by each other.",24.0,1h 55m,3.5,"https://m.media-amazon.com/images/M/MV5BZGU5ZTUyZmMtZjExYy00MDAzLTljZTEtMGE0MWI5YWFiYTJkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX140_CR0,4,140,207_.jpg",6300.0,Approved
5656. Attack the Block,2011.0,A teen gang in South London defend their block from an alien invasion.,75.0,1h 28m,6.7,"https://m.media-amazon.com/images/M/MV5BMjAzNjc1MjgzOF5BMl5BanBnXkFtZTcwMzE3Njk5NQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",112000.0,R
5657. Girl with a Pearl Earring,2003.0,A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.,72.0,1h 40m,6.9,"https://m.media-amazon.com/images/M/MV5BOTU3NTg5NDYtNWNkMC00ODZiLTljZjQtNjZhNjlhNjZiNDBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY207_CR0,0,140,207_.jpg",83000.0,PG-13
5658. Takers,2010.0,A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.,45.0,1h 47m,6.2,"https://m.media-amazon.com/images/M/MV5BMTg4ODg5NzkzNl5BMl5BanBnXkFtZTcwNzAyODM5Mw@@._V1_QL75_UX140_CR0,0,140,207_.jpg",66000.0,PG-13
5659. The Music Man,1962.0,Traveling con artist Harold Hill targets the naïve residents of a small town in 1910s Iowa by posing as a boys' band leader to raise money before he can skip town.,76.0,2h 31m,7.7,"https://m.media-amazon.com/images/M/MV5BODBmODNmNTMtY2M5ZC00MjI0LWFkYjUtOTAwMTk3MThjYmNiXkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",19000.0,G
